Rk,Player,Team,Pos,G,GS,MPâ¼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
118.0,Langston Love,Baylor,G,20.0,12.0,527.0,58.0,149.0,0.389,28.0,86.0,0.326,30.0,63.0,0.476,0.483,33.0,37.0,0.892,21.0,35.0,56.0,24.0,14.0,3.0,22.0,38.0,177.0,
119.0,Eduardo Andre,West Virginia,F,31.0,9.0,527.0,67.0,96.0,0.698,0.0,0.0,,67.0,96.0,0.698,0.698,20.0,37.0,0.541,32.0,87.0,119.0,31.0,21.0,44.0,34.0,74.0,154.0,
120.0,David Coit,Kansas,G,34.0,3.0,526.0,59.0,156.0,0.378,46.0,119.0,0.387,13.0,37.0,0.351,0.526,9.0,12.0,0.75,3.0,48.0,51.0,44.0,16.0,1.0,16.0,29.0,173.0,
121.0,Brandton Chatfield,Iowa State,F,35.0,2.0,505.0,55.0,89.0,0.618,0.0,2.0,0.0,55.0,87.0,0.632,0.618,24.0,34.0,0.706,60.0,50.0,110.0,10.0,9.0,18.0,16.0,72.0,134.0,
122.0,Benny Williams,UCF,F,35.0,1.0,455.0,54.0,123.0,0.439,5.0,23.0,0.217,49.0,100.0,0.49,0.459,14.0,30.0,0.467,28.0,44.0,72.0,28.0,13.0,19.0,21.0,48.0,127.0,
123.0,Micah Robinson,TCU,F,32.0,2.0,450.0,55.0,139.0,0.396,22.0,69.0,0.319,33.0,70.0,0.471,0.475,39.0,51.0,0.765,29.0,29.0,58.0,17.0,12.0,3.0,20.0,29.0,171.0,
124.0,Mason Madsen,Utah,G,30.0,5.0,428.0,71.0,181.0,0.392,47.0,123.0,0.382,24.0,58.0,0.414,0.522,16.0,23.0,0.696,13.0,57.0,70.0,37.0,18.0,4.0,23.0,31.0,205.0,
125.0,Pat Suemnick,Oklahoma State,F,34.0,1.0,399.0,39.0,75.0,0.52,0.0,2.0,0.0,39.0,73.0,0.534,0.52,22.0,50.0,0.44,29.0,37.0,66.0,9.0,13.0,7.0,18.0,39.0,100.0,
126.0,Jace Posey,TCU,F,31.0,3.0,398.0,48.0,114.0,0.421,10.0,36.0,0.278,38.0,78.0,0.487,0.465,26.0,49.0,0.531,31.0,41.0,72.0,11.0,16.0,7.0,20.0,38.0,132.0,
127.0,KJ Tenner,West Virginia,G,30.0,0.0,395.0,28.0,80.0,0.35,4.0,26.0,0.154,24.0,54.0,0.444,0.375,11.0,18.0,0.611,3.0,18.0,21.0,32.0,24.0,1.0,12.0,53.0,71.0,
128.0,Nils Machowski,UCF,G,31.0,9.0,384.0,37.0,85.0,0.435,18.0,49.0,0.367,19.0,36.0,0.528,0.541,22.0,27.0,0.815,21.0,47.0,68.0,25.0,19.0,3.0,16.0,26.0,114.0,
129.0,Tyler Betsey,Cincinnati,F,34.0,0.0,380.0,40.0,112.0,0.357,26.0,81.0,0.321,14.0,31.0,0.452,0.473,7.0,13.0,0.538,17.0,33.0,50.0,10.0,1.0,5.0,9.0,26.0,113.0,
130.0,Davonte Davis,Oklahoma State,G,27.0,9.0,367.0,17.0,57.0,0.298,6.0,34.0,0.176,11.0,23.0,0.478,0.351,6.0,11.0,0.545,11.0,25.0,36.0,22.0,12.0,1.0,14.0,49.0,46.0,
131.0,JJ Taylor,UCF,F,25.0,0.0,345.0,33.0,81.0,0.407,13.0,40.0,0.325,20.0,41.0,0.488,0.488,30.0,46.0,0.652,14.0,42.0,56.0,21.0,9.0,7.0,28.0,35.0,109.0,
132.0,Mihailo Boskovic,Brigham Young,F,30.0,0.0,332.0,35.0,92.0,0.38,15.0,56.0,0.268,20.0,36.0,0.556,0.462,22.0,27.0,0.815,8.0,43.0,51.0,12.0,10.0,4.0,19.0,30.0,107.0,
133.0,Tyler Hendricks,UCF,G,26.0,8.0,321.0,29.0,66.0,0.439,12.0,33.0,0.364,17.0,33.0,0.515,0.53,12.0,18.0,0.667,21.0,44.0,65.0,13.0,6.0,8.0,6.0,31.0,82.0,
134.0,David Castillo,Kansas State,G,32.0,2.0,319.0,19.0,86.0,0.221,17.0,67.0,0.254,2.0,19.0,0.105,0.32,22.0,25.0,0.88,0.0,18.0,18.0,24.0,13.0,1.0,19.0,22.0,77.0,
135.0,Malick Diallo,TCU,C,29.0,0.0,315.0,25.0,51.0,0.49,0.0,0.0,,25.0,51.0,0.49,0.49,15.0,27.0,0.556,38.0,40.0,78.0,5.0,9.0,17.0,24.0,56.0,65.0,
136.0,Felix Kossaras,Colorado,G,29.0,1.0,313.0,19.0,46.0,0.413,5.0,16.0,0.313,14.0,30.0,0.467,0.467,15.0,26.0,0.577,7.0,29.0,36.0,24.0,12.0,2.0,20.0,26.0,58.0,
137.0,Dior Johnson,UCF,G,35.0,0.0,297.0,39.0,85.0,0.459,7.0,23.0,0.304,32.0,62.0,0.516,0.5,18.0,20.0,0.9,6.0,29.0,35.0,29.0,10.0,0.0,20.0,24.0,103.0,
138.0,Arrinten Page,Cincinnati,F,31.0,0.0,281.0,40.0,81.0,0.494,4.0,9.0,0.444,36.0,72.0,0.5,0.519,26.0,41.0,0.634,27.0,45.0,72.0,11.0,10.0,15.0,21.0,36.0,110.0,
139.0,Frankie Collins,TCU,G,9.0,9.0,278.0,38.0,90.0,0.422,6.0,23.0,0.261,32.0,67.0,0.478,0.456,19.0,32.0,0.594,6.0,34.0,40.0,40.0,17.0,2.0,21.0,16.0,101.0,
140.0,Shakeel Moore,Kansas,G,20.0,9.0,277.0,27.0,57.0,0.474,7.0,21.0,0.333,20.0,36.0,0.556,0.535,11.0,17.0,0.647,5.0,28.0,33.0,27.0,12.0,4.0,19.0,13.0,72.0,
141.0,Tucker DeVries,West Virginia,G,8.0,8.0,276.0,35.0,85.0,0.412,26.0,55.0,0.473,9.0,30.0,0.3,0.565,23.0,28.0,0.821,5.0,34.0,39.0,22.0,14.0,12.0,15.0,23.0,119.0,
142.0,Zach Keller,Utah,F,28.0,0.0,276.0,32.0,57.0,0.561,6.0,15.0,0.4,26.0,42.0,0.619,0.614,8.0,21.0,0.381,20.0,20.0,40.0,17.0,5.0,1.0,14.0,47.0,78.0,
143.0,Harrison Carrington,Colorado,G,30.0,1.0,268.0,28.0,46.0,0.609,6.0,18.0,0.333,22.0,28.0,0.786,0.674,30.0,39.0,0.769,15.0,22.0,37.0,7.0,10.0,5.0,20.0,30.0,92.0,
144.0,Ugonna Onyenso,Kansas State,F,24.0,2.0,265.0,28.0,40.0,0.7,0.0,0.0,,28.0,40.0,0.7,0.7,10.0,13.0,0.769,23.0,35.0,58.0,2.0,7.0,21.0,6.0,25.0,66.0,
145.0,Connor Hickman,Cincinnati,G,13.0,7.0,257.0,23.0,62.0,0.371,9.0,35.0,0.257,14.0,27.0,0.519,0.444,1.0,2.0,0.5,3.0,29.0,32.0,15.0,8.0,1.0,8.0,13.0,56.0,
146.0,Mikey Williams,UCF,G,18.0,5.0,252.0,33.0,89.0,0.371,9.0,32.0,0.281,24.0,57.0,0.421,0.421,16.0,20.0,0.8,7.0,28.0,35.0,13.0,8.0,4.0,11.0,21.0,91.0,
147.0,Trey Stewart,Brigham Young,G,29.0,0.0,221.0,15.0,41.0,0.366,12.0,33.0,0.364,3.0,8.0,0.375,0.512,6.0,8.0,0.75,3.0,7.0,10.0,13.0,12.0,2.0,6.0,31.0,48.0,
148.0,Caleb Lohner,Utah,F,22.0,2.0,218.0,28.0,51.0,0.549,0.0,3.0,0.0,28.0,48.0,0.583,0.549,5.0,16.0,0.313,12.0,31.0,43.0,15.0,5.0,4.0,18.0,32.0,61.0,
149.0,Rokas Jocius,UCF,C,25.0,2.0,214.0,21.0,50.0,0.42,2.0,13.0,0.154,19.0,37.0,0.514,0.44,5.0,7.0,0.714,16.0,24.0,40.0,7.0,0.0,5.0,10.0,34.0,49.0,
150.0,Connor Dow,Oklahoma State,G,24.0,1.0,203.0,14.0,36.0,0.389,10.0,27.0,0.37,4.0,9.0,0.444,0.528,4.0,8.0,0.5,14.0,19.0,33.0,6.0,7.0,3.0,6.0,20.0,42.0,
