Rk,Player,Team,Pos,G,GS,MPâ¼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
112.0,Fred Payne,Boston College,G,30.0,1.0,546.0,63.0,175.0,0.36,29.0,86.0,0.337,34.0,89.0,0.382,0.443,52.0,59.0,0.881,23.0,53.0,76.0,37.0,26.0,1.0,18.0,38.0,207.0,
113.0,Julian Roper II,Notre Dame,G,33.0,8.0,546.0,27.0,74.0,0.365,8.0,33.0,0.242,19.0,41.0,0.463,0.419,10.0,18.0,0.556,25.0,50.0,75.0,23.0,37.0,6.0,14.0,67.0,72.0,
114.0,Mason Gillis,Duke,F,37.0,0.0,545.0,50.0,121.0,0.413,33.0,97.0,0.34,17.0,24.0,0.708,0.55,19.0,23.0,0.826,25.0,71.0,96.0,30.0,18.0,0.0,15.0,50.0,152.0,
115.0,Austin Swartz,Miami (FL),G,29.0,7.0,539.0,61.0,162.0,0.377,34.0,112.0,0.304,27.0,50.0,0.54,0.481,14.0,16.0,0.875,3.0,27.0,30.0,25.0,18.0,6.0,20.0,35.0,170.0,
116.0,Caleb Foster,Duke,G,38.0,7.0,532.0,70.0,168.0,0.417,25.0,73.0,0.342,45.0,95.0,0.474,0.491,22.0,35.0,0.629,15.0,50.0,65.0,54.0,23.0,3.0,32.0,42.0,187.0,
117.0,J.R. Konieczny,Notre Dame,G,32.0,4.0,518.0,52.0,131.0,0.397,17.0,59.0,0.288,35.0,72.0,0.486,0.462,17.0,22.0,0.773,19.0,69.0,88.0,27.0,11.0,9.0,20.0,31.0,138.0,
118.0,Brandon Huntley-Hatfield,NC State,F,26.0,10.0,510.0,66.0,131.0,0.504,2.0,6.0,0.333,64.0,125.0,0.512,0.511,52.0,65.0,0.8,50.0,76.0,126.0,28.0,13.0,10.0,34.0,44.0,186.0,
119.0,Ibrahim Souare,Georgia Tech,F,30.0,14.0,510.0,37.0,62.0,0.597,0.0,1.0,0.0,37.0,61.0,0.607,0.597,10.0,32.0,0.313,36.0,72.0,108.0,7.0,7.0,17.0,16.0,67.0,84.0,
120.0,Brandin Cummings,Pittsburgh,G,31.0,4.0,501.0,60.0,140.0,0.429,29.0,77.0,0.377,31.0,63.0,0.492,0.532,46.0,56.0,0.821,12.0,37.0,49.0,26.0,12.0,4.0,14.0,35.0,195.0,
121.0,Yohan Traore,SMU,F,32.0,16.0,500.0,66.0,131.0,0.504,11.0,34.0,0.324,55.0,97.0,0.567,0.546,53.0,78.0,0.679,40.0,63.0,103.0,13.0,5.0,6.0,16.0,47.0,196.0,
122.0,Isaiah Evans,Duke,G,36.0,3.0,495.0,79.0,183.0,0.432,62.0,149.0,0.416,17.0,34.0,0.5,0.601,26.0,32.0,0.813,4.0,37.0,41.0,18.0,7.0,3.0,16.0,34.0,246.0,
123.0,Jerry Deng,Florida State,F,31.0,2.0,476.0,76.0,175.0,0.434,44.0,119.0,0.37,32.0,56.0,0.571,0.56,22.0,31.0,0.71,10.0,49.0,59.0,15.0,13.0,7.0,21.0,43.0,218.0,
124.0,Lee Dort,California,F,33.0,1.0,472.0,45.0,76.0,0.592,0.0,0.0,,45.0,76.0,0.592,0.592,30.0,50.0,0.6,64.0,89.0,153.0,17.0,9.0,23.0,35.0,76.0,120.0,
125.0,Khani Rooths,Louisville,F,35.0,0.0,469.0,42.0,107.0,0.393,12.0,52.0,0.231,30.0,55.0,0.545,0.449,19.0,34.0,0.559,34.0,72.0,106.0,10.0,13.0,12.0,19.0,28.0,115.0,
126.0,Jayden Hastings,Boston College,F,31.0,5.0,466.0,54.0,88.0,0.614,0.0,0.0,,54.0,88.0,0.614,0.614,15.0,36.0,0.417,36.0,60.0,96.0,10.0,13.0,39.0,28.0,78.0,123.0,
127.0,Paul Djobet,Miami (FL),G,28.0,3.0,460.0,57.0,121.0,0.471,13.0,34.0,0.382,44.0,87.0,0.506,0.525,27.0,35.0,0.771,28.0,45.0,73.0,25.0,15.0,7.0,29.0,45.0,154.0,
128.0,Parker Friedrichsen,Wake Forest,G,31.0,5.0,453.0,31.0,96.0,0.323,20.0,79.0,0.253,11.0,17.0,0.647,0.427,17.0,20.0,0.85,3.0,28.0,31.0,18.0,18.0,0.0,10.0,34.0,99.0,
129.0,Jake Heidbreder,Clemson,G,32.0,0.0,449.0,44.0,109.0,0.404,28.0,75.0,0.373,16.0,34.0,0.471,0.532,16.0,16.0,1.0,14.0,24.0,38.0,25.0,18.0,0.0,14.0,34.0,132.0,
130.0,Keon Ambrose-Hylton,SMU,F,35.0,1.0,425.0,57.0,101.0,0.564,4.0,18.0,0.222,53.0,83.0,0.639,0.584,21.0,32.0,0.656,35.0,51.0,86.0,16.0,4.0,11.0,17.0,38.0,139.0,
131.0,Joshua Ola-Joseph,California,F,24.0,10.0,424.0,61.0,135.0,0.452,23.0,63.0,0.365,38.0,72.0,0.528,0.537,27.0,40.0,0.675,26.0,66.0,92.0,7.0,11.0,5.0,22.0,40.0,172.0,
132.0,Breon Pass,NC State,G,30.0,2.0,418.0,45.0,112.0,0.402,24.0,64.0,0.375,21.0,48.0,0.438,0.509,21.0,24.0,0.875,8.0,32.0,40.0,34.0,13.0,3.0,21.0,19.0,135.0,
133.0,Petar Majstorovic,Syracuse,F,31.0,0.0,411.0,31.0,64.0,0.484,5.0,12.0,0.417,26.0,52.0,0.5,0.523,14.0,26.0,0.538,42.0,57.0,99.0,22.0,13.0,8.0,25.0,63.0,81.0,
134.0,Maliq Brown,Duke,F,26.0,0.0,410.0,27.0,41.0,0.659,4.0,12.0,0.333,23.0,29.0,0.793,0.707,6.0,16.0,0.375,40.0,55.0,95.0,40.0,33.0,9.0,24.0,46.0,64.0,
135.0,Elijah Moore,Syracuse,G,26.0,16.0,409.0,52.0,133.0,0.391,23.0,73.0,0.315,29.0,60.0,0.483,0.477,9.0,12.0,0.75,7.0,32.0,39.0,25.0,8.0,0.0,21.0,15.0,136.0,
136.0,Damian Dunn,Pittsburgh,G,16.0,12.0,400.0,51.0,120.0,0.425,21.0,51.0,0.412,30.0,69.0,0.435,0.513,36.0,45.0,0.8,11.0,32.0,43.0,30.0,14.0,1.0,13.0,34.0,159.0,
137.0,Christian Tucker,California,G,33.0,5.0,398.0,17.0,55.0,0.309,9.0,25.0,0.36,8.0,30.0,0.267,0.391,13.0,16.0,0.813,11.0,18.0,29.0,33.0,11.0,2.0,29.0,39.0,56.0,
138.0,Bostyn Holt,Florida State,F,30.0,11.0,382.0,32.0,71.0,0.451,5.0,19.0,0.263,27.0,52.0,0.519,0.486,21.0,34.0,0.618,10.0,29.0,39.0,37.0,12.0,2.0,21.0,43.0,90.0,
139.0,Del Jones,Clemson,G,32.0,0.0,376.0,48.0,119.0,0.403,14.0,45.0,0.311,34.0,74.0,0.459,0.462,13.0,17.0,0.765,13.0,34.0,47.0,32.0,6.0,2.0,25.0,35.0,123.0,
140.0,Ishan Sharma,Virginia,G,29.0,1.0,372.0,30.0,90.0,0.333,24.0,72.0,0.333,6.0,18.0,0.333,0.467,15.0,16.0,0.938,3.0,35.0,38.0,23.0,7.0,2.0,10.0,28.0,99.0,
141.0,Kyle Cuffe Jr.,Syracuse,G,30.0,0.0,368.0,43.0,130.0,0.331,19.0,63.0,0.302,24.0,67.0,0.358,0.404,48.0,61.0,0.787,9.0,24.0,33.0,16.0,13.0,2.0,25.0,52.0,153.0,
142.0,Jalen Blackmon,Miami (FL),G,20.0,7.0,366.0,49.0,121.0,0.405,24.0,74.0,0.324,25.0,47.0,0.532,0.504,16.0,18.0,0.889,4.0,19.0,23.0,27.0,10.0,3.0,17.0,16.0,138.0,
143.0,Donnie Freeman,Syracuse,F,14.0,13.0,357.0,68.0,135.0,0.504,12.0,36.0,0.333,56.0,99.0,0.566,0.548,39.0,49.0,0.796,15.0,96.0,111.0,19.0,5.0,5.0,25.0,24.0,187.0,
144.0,Aboubacar Traore,Louisville,G,25.0,2.0,339.0,46.0,87.0,0.529,1.0,6.0,0.167,45.0,81.0,0.556,0.534,23.0,34.0,0.676,38.0,69.0,107.0,14.0,13.0,11.0,29.0,47.0,116.0,
145.0,Nikita Konstantynovskyi,Notre Dame,C,29.0,5.0,336.0,39.0,54.0,0.722,0.0,1.0,0.0,39.0,53.0,0.736,0.722,7.0,17.0,0.412,32.0,83.0,115.0,6.0,5.0,3.0,15.0,45.0,85.0,
146.0,Alier Maluk,Florida State,F,31.0,2.0,336.0,37.0,67.0,0.552,0.0,4.0,0.0,37.0,63.0,0.587,0.552,10.0,14.0,0.714,27.0,35.0,62.0,6.0,10.0,14.0,23.0,40.0,84.0,
147.0,Dennis Parker Jr.,NC State,G,27.0,0.0,332.0,30.0,80.0,0.375,9.0,36.0,0.25,21.0,44.0,0.477,0.431,10.0,24.0,0.417,20.0,43.0,63.0,18.0,12.0,15.0,13.0,29.0,79.0,
148.0,Patrick Wessler,Virginia Tech,C,31.0,1.0,329.0,50.0,80.0,0.625,1.0,1.0,1.0,49.0,79.0,0.62,0.631,20.0,31.0,0.645,32.0,58.0,90.0,5.0,5.0,11.0,12.0,46.0,121.0,
149.0,Donavin Young,Stanford,F,19.0,16.0,328.0,22.0,48.0,0.458,12.0,22.0,0.545,10.0,26.0,0.385,0.583,5.0,6.0,0.833,20.0,28.0,48.0,2.0,10.0,8.0,8.0,32.0,61.0,
150.0,Trey Parker,NC State,G,27.0,1.0,322.0,48.0,117.0,0.41,20.0,56.0,0.357,28.0,61.0,0.459,0.496,9.0,12.0,0.75,16.0,22.0,38.0,30.0,14.0,4.0,26.0,37.0,125.0,
151.0,Patrick Ngongba,Duke,C,30.0,0.0,316.0,46.0,64.0,0.719,0.0,1.0,0.0,46.0,63.0,0.73,0.719,24.0,33.0,0.727,30.0,50.0,80.0,23.0,11.0,16.0,7.0,51.0,116.0,
152.0,Sir Mohammed,Notre Dame,G,23.0,8.0,304.0,29.0,76.0,0.382,5.0,29.0,0.172,24.0,47.0,0.511,0.414,8.0,20.0,0.4,20.0,23.0,43.0,23.0,13.0,3.0,24.0,25.0,71.0,
153.0,AJ Swinton,Florida State,F,28.0,1.0,294.0,28.0,66.0,0.424,9.0,25.0,0.36,19.0,41.0,0.463,0.492,13.0,23.0,0.565,11.0,27.0,38.0,12.0,7.0,2.0,13.0,27.0,78.0,
154.0,Nijel Pack,Miami (FL),G,9.0,9.0,281.0,44.0,97.0,0.454,22.0,57.0,0.386,22.0,40.0,0.55,0.567,15.0,18.0,0.833,8.0,19.0,27.0,39.0,4.0,1.0,12.0,15.0,125.0,
155.0,Amsal DelaliÄ,Pittsburgh,G,21.0,2.0,281.0,30.0,65.0,0.462,12.0,34.0,0.353,18.0,31.0,0.581,0.554,8.0,16.0,0.5,10.0,31.0,41.0,15.0,8.0,1.0,19.0,23.0,80.0,
156.0,Jerrell Colbert,SMU,C,33.0,0.0,278.0,28.0,44.0,0.636,0.0,1.0,0.0,28.0,43.0,0.651,0.636,27.0,40.0,0.675,26.0,33.0,59.0,9.0,14.0,23.0,25.0,67.0,83.0,
157.0,Rodney Brown Jr.,Virginia Tech,G,18.0,0.0,272.0,27.0,72.0,0.375,14.0,33.0,0.424,13.0,39.0,0.333,0.472,6.0,11.0,0.545,4.0,33.0,37.0,32.0,4.0,1.0,17.0,15.0,74.0,
158.0,Davin Cosby Jr.,Wake Forest,G,17.0,9.0,266.0,33.0,94.0,0.351,26.0,83.0,0.313,7.0,11.0,0.636,0.489,3.0,6.0,0.5,5.0,18.0,23.0,16.0,9.0,1.0,11.0,16.0,95.0,
159.0,Cade Tyson,North Carolina,F,31.0,0.0,246.0,29.0,72.0,0.403,14.0,48.0,0.292,15.0,24.0,0.625,0.5,9.0,16.0,0.563,9.0,25.0,34.0,3.0,6.0,1.0,4.0,31.0,81.0,
160.0,Logan Imes,Notre Dame,G,26.0,2.0,240.0,17.0,45.0,0.378,4.0,17.0,0.235,13.0,28.0,0.464,0.422,11.0,16.0,0.688,5.0,20.0,25.0,16.0,5.0,3.0,17.0,17.0,49.0,
161.0,Anthony Robinson,Virginia,F,26.0,0.0,239.0,31.0,43.0,0.721,0.0,0.0,,31.0,43.0,0.721,0.721,31.0,50.0,0.62,18.0,44.0,62.0,2.0,5.0,15.0,15.0,36.0,93.0,
162.0,Tibet Gorener,SMU,F,30.0,1.0,235.0,18.0,42.0,0.429,8.0,26.0,0.308,10.0,16.0,0.625,0.524,5.0,8.0,0.625,7.0,17.0,24.0,7.0,7.0,3.0,9.0,23.0,49.0,
163.0,TJ Power,Virginia,F,24.0,5.0,226.0,9.0,44.0,0.205,6.0,33.0,0.182,3.0,11.0,0.273,0.273,8.0,8.0,1.0,5.0,20.0,25.0,14.0,2.0,4.0,12.0,10.0,32.0,
164.0,Darrion Sutton,Georgia Tech,F,18.0,1.0,216.0,7.0,28.0,0.25,2.0,9.0,0.222,5.0,19.0,0.263,0.286,8.0,12.0,0.667,5.0,23.0,28.0,10.0,5.0,5.0,5.0,22.0,24.0,
165.0,Luke O'Brien,Georgia Tech,G,10.0,6.0,211.0,24.0,51.0,0.471,9.0,28.0,0.321,15.0,23.0,0.652,0.559,7.0,9.0,0.778,12.0,32.0,44.0,6.0,2.0,2.0,8.0,23.0,64.0,
166.0,Jorge Diaz Graham,Pittsburgh,F,29.0,0.0,209.0,28.0,54.0,0.519,20.0,42.0,0.476,8.0,12.0,0.667,0.704,13.0,16.0,0.813,10.0,15.0,25.0,6.0,9.0,4.0,3.0,13.0,89.0,
167.0,Paul McNeil Jr.,NC State,G,24.0,3.0,208.0,33.0,75.0,0.44,16.0,45.0,0.356,17.0,30.0,0.567,0.547,19.0,25.0,0.76,17.0,15.0,32.0,19.0,6.0,2.0,7.0,17.0,101.0,
168.0,Luka Toews,Boston College,G,24.0,0.0,207.0,11.0,46.0,0.239,4.0,16.0,0.25,7.0,30.0,0.233,0.283,13.0,17.0,0.765,2.0,8.0,10.0,30.0,8.0,0.0,17.0,29.0,39.0,
